source,title,summary,url,published_at,fetched_at,category
eco,"Primeiro em vermelho, agora em verde. Roche Bobois lança lounge no Sporting","São 280 metros quadrados de espaço, a promessa de “vista privilegiada para o relvado” e os assentos mais cómodos do Estádio de Alvalade. Em vez de bancos de pedra, sofás. Este é o conceito do Lion’s Corner, o mais recente espaço para adeptos do Sporting, resultado de uma parceria de três anos com a marca […]",https://eco.sapo.pt/2026/08/24/primeiro-em-vermelho-agora-em-verde-roche-bobois-lanca-lounge-no-sporting/,2026-08-24T17:39:15+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Bessent anuncia bloqueio económico total ao Irão: “Ninguém está acima do alcance das sanções dos EUA”,"O secretário do Tesouro norte-americano, Scott Bessent, anunciou esta segunda-feira que os Estados Unidos vão lançar a “Operation Economic Outcast“, que descreveu como “uma campanha sem precedentes contra a República Islâmica do Irão e todos os seus apoiantes”. Os mercados mantiveram-se estáveis perante as declarações de Bessent. “Estamos a lançar um ataque económico contra as […]",https://eco.sapo.pt/2026/08/24/eua-anunciam-bloqueio-economico-total-ao-irao-e-avisam-que-ninguem-esta-acima-do-alcance-das-sancoes-dos-eua/,2026-08-24T17:27:36+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Plot lança ferramenta que avalia como as marcas são vistas pela IA,"Rui Borges, CEO da Plot A Plot está a lançar uma ferramenta desenhada para medir e comparar a forma como as marcas são vistas, citadas e recomendadas pelos principais modelos de linguagem (LLM). O “Top of mAInd” surge como resposta a uma mudança no comportamento dos consumidores, que começam a substituir o tradicional motor de […]",https://eco.sapo.pt/2026/08/24/plot-lanca-ferramenta-que-avalia-como-as-marcas-sao-vistas-pela-ia/,2026-08-24T17:15:06+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Ministro da Educação sem conhecimento de indemnizações por alterar datas dos exames,"O ministro da Educação insiste que “o Estado deve ressarcir” as famílias que tenham sido prejudicadas pela alteração ao calendário de exames nacionais, mas garante não ter notícia de nenhum pedido de indemnização até ao momento: “Eu, até agora, não tenho conhecimento”, disse Fernando Alexandre, em entrevista à Renascença. No dia em que arrancou a […]",https://eco.sapo.pt/2026/08/24/ministro-da-educacao-sem-conhecimento-de-indemnizacoes-por-alterar-datas-dos-exames/,2026-08-24T16:51:59+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Turismo de Portugal alarga prazo do concurso de criatividade até 9 de setembro,"O Turismo de Portugal alargou até dia 9 de setembro o prazo para entrega de candidaturas para a sua conta de criatividade, a concurso para os próximos três anos. No período em que competia ao Turismo dar esclarecimentos, foi então entendido alargar o prazo para a entrega de propostas. “O alargamento do prazo de apresentação […]",https://eco.sapo.pt/2026/08/24/turismo-de-portugal-alarga-prazo-do-concurso-de-criatividade-ate-9-de-setembro/,2026-08-24T15:54:33+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,"Prestação Social Única deixa desempregados mais desprotegidos, alerta a CGTP","A CGTP exigiu esta segunda-feira a retirada do subsídio social de desemprego do âmbito da Prestação Social Única (PSU) e o seu reenquadramento no regime da proteção social da eventualidade de desemprego, sob pena de os desempregados ficarem “mais desprotegidos”. “A integração do subsídio social de desemprego na PSU determina para os trabalhadores desempregados que […]",https://eco.sapo.pt/2026/08/24/prestacao-social-unica-deixa-desempregados-mais-desprotegidos-alerta-a-cgtp/,2026-08-24T15:38:52+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,APRIL França troca seguradora QBE por Fidelidade,"A Fidelidade França vai assumir parte do espaço deixado pela seguradora australiana QBE no mercado francês de Responsabilité Civile Décennale (contrato obrigatório de 10 anos para as construções), através de uma parceria com a APRIL Construction, revelou o jornal News Assurance Pro. O acordo permite ao corretor grossista francês reforçar a capacidade disponível para os […]",https://eco.sapo.pt/2026/08/24/april-franca-troca-seguradora-qbe-por-fidelidade/,2026-08-24T13:36:52+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Israelitas convertem antigo banco em edifício residencial de luxo,"A Baixa do Porto está prestes a receber um novo edifício residencial, com oito apartamentos e uma unidade comercial, na rua Sá da Bandeira, no que já foi a sede de um banco, nos anos 60. O projeto está a ser desenvolvido pela Royal Ventures, que investiu mais de oito milhões de euros […]",https://eco.sapo.pt/2026/08/24/israelitas-convertem-antigo-banco-em-edificio-residencial-de-luxo/,2026-08-24T13:27:01+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Governo nega haver “taxa ilegal” sobre os combustíveis a financiar IP,"O Governo esclareceu hoje que o modelo de financiamento da rede rodoviária nacional atualmente em vigor “encontra-se em plena conformidade com o direito europeu”, rejeitando existir ainda uma “taxa ilegal”. Este esclarecimento, enviado pelo Ministério das Finanças, surge na sequência de uma notícia publicada hoje pelo Jornal de Notícias (JN) com o título “Taxa ilegal […]",https://eco.sapo.pt/2026/08/24/governo-nega-haver-taxa-ilegal-sobre-os-combustiveis-a-financiar-ip/,2026-08-24T13:06:08+00:00,2026-08-24T20:10:43+00:00,real_estate
eco,Rendas de alojamento para universitários chegam aos 1.500 euros em Lisboa,"Arrendar um estúdio individual para estudantes em Lisboa pode custar até 1.500 euros por mês, enquanto no Porto os valores chegam aos 980 euros. Apesar do aumento da oferta, o alojamento estudantil continua escasso em Portugal, onde apenas 7% dos universitários têm acesso a camas em residências destinadas a estudantes, revela o estudo Portugal PBSA […]",https://eco.sapo.pt/2026/08/24/rendas-de-alojamento-para-universitarios-chegam-aos-1-500-euros-em-lisboa/,2026-08-24T13:01:03+00:00,2026-08-24T20:10:43+00:00,real_estate
